,Date,Frequency,,
873,YYYY-11-DD,0,,
874,YYYY-11-DD,1,,
875,YYYY-11-DD,1,,
876,YYYY-11-DD,1,,
877,YYYY-11-DD,0,,
878,YYYY-11-DD,0,,
879,YYYY-11-DD,0,,
880,YYYY-11-DD,0,,
881,YYYY-11-DD,2,,
882,YYYY-11-DD,1,,
883,YYYY-11-DD,0,,
884,YYYY-11-DD,0,,
885,YYYY-11-DD,1,,
886,YYYY-11-DD,0,,
887,YYYY-11-DD,1,,
888,YYYY-11-DD,0,,
889,YYYY-11-DD,0,,
890,YYYY-11-DD,0,,
891,YYYY-11-DD,1,,
892,YYYY-11-DD,0,,
893,YYYY-11-DD,0,,
894,YYYY-11-DD,0,,
895,YYYY-11-DD,0,,
896,YYYY-11-DD,0,,
897,YYYY-11-DD,3,,
898,YYYY-11-DD,3,,
899,YYYY-11-DD,2,,
900,YYYY-11-DD,0,,
901,YYYY-12-DD,1,,
902,YYYY-12-DD,2,,
903,YYYY-12-DD,2,,
904,YYYY-12-DD,1,,
905,YYYY-12-DD,2,,
906,YYYY-12-DD,3,,
907,YYYY-12-DD,1,,
908,YYYY-12-DD,4,,
909,YYYY-12-DD,0,,
910,YYYY-12-DD,0,,
911,YYYY-12-DD,1,,
912,YYYY-12-DD,0,,
913,YYYY-12-DD,1,,
914,YYYY-12-DD,2,,
915,YYYY-12-DD,0,,
916,YYYY-12-DD,3,,
917,YYYY-12-DD,2,,
918,YYYY-12-DD,2,,
919,YYYY-12-DD,2,,
920,YYYY-12-DD,5,,
921,YYYY-12-DD,2,,
922,YYYY-12-DD,3,,
923,YYYY-12-DD,1,,
924,YYYY-12-DD,3,,
925,YYYY-12-DD,1,,
926,YYYY-12-DD,4,,
927,YYYY-12-DD,0,,
928,YYYY-12-DD,1,,
929,YYYY-12-DD,4,,
930,YYYY-12-DD,1,,
931,YYYY-12-DD,4,,
932,YYYY-01-DD,2,,
933,YYYY-01-DD,0,,
934,YYYY-01-DD,3,,
935,YYYY-01-DD,0,,
936,YYYY-01-DD,0,,
937,YYYY-01-DD,1,,
938,YYYY-01-DD,0,,
939,YYYY-01-DD,0,,
940,YYYY-01-DD,1,,
941,YYYY-01-DD,0,,
942,YYYY-01-DD,1,,
943,YYYY-01-DD,0,,
944,YYYY-01-DD,0,,
945,YYYY-01-DD,0,,
946,YYYY-01-DD,0,,
947,YYYY-01-DD,1,,
948,YYYY-01-DD,0,,
949,YYYY-01-DD,4,,
950,YYYY-01-DD,0,,
951,YYYY-01-DD,0,,
952,YYYY-01-DD,3,,
953,YYYY-01-DD,2,,
954,YYYY-01-DD,1,,
955,YYYY-01-DD,1,,
956,YYYY-01-DD,0,,
957,YYYY-01-DD,4,,
958,YYYY-01-DD,0,,
959,YYYY-01-DD,0,,
960,YYYY-01-DD,0,,
961,YYYY-01-DD,1,,
962,YYYY-01-DD,0,,
963,YYYY-02-DD,0,,
964,YYYY-02-DD,1,,
965,YYYY-02-DD,2,,
966,YYYY-02-DD,0,,
967,YYYY-02-DD,0,,
968,YYYY-02-DD,3,,
969,YYYY-02-DD,0,,
970,YYYY-02-DD,0,,
971,YYYY-02-DD,1,,
972,YYYY-02-DD,0,,
973,YYYY-02-DD,0,,
974,YYYY-02-DD,0,,
975,YYYY-02-DD,1,,
976,YYYY-02-DD,1,,
977,YYYY-02-DD,0,,
978,YYYY-02-DD,0,,
979,YYYY-02-DD,2,,
980,YYYY-02-DD,2,,
981,YYYY-02-DD,1,,
982,YYYY-02-DD,0,,
983,YYYY-02-DD,1,,
984,YYYY-02-DD,1,,
985,YYYY-02-DD,0,,
986,YYYY-02-DD,0,,
987,YYYY-02-DD,0,,
988,YYYY-02-DD,0,,
989,YYYY-02-DD,0,,
990,YYYY-02-DD,0,,
991,YYYY-02-DD,1,,
992,YYYY-03-DD,1,,
993,YYYY-03-DD,0,,
994,YYYY-03-DD,0,,
995,YYYY-03-DD,1,,
996,YYYY-03-DD,0,,
997,YYYY-03-DD,0,,
998,YYYY-03-DD,1,,
999,YYYY-03-DD,2,,
1000,YYYY-03-DD,0,,
1001,YYYY-03-DD,0,,
1002,YYYY-03-DD,0,,
1003,YYYY-03-DD,0,,
1004,YYYY-03-DD,1,,
1005,YYYY-03-DD,2,,
1006,YYYY-03-DD,0,,
1007,YYYY-03-DD,1,,
1008,YYYY-03-DD,1,,
1009,YYYY-03-DD,0,,
1010,YYYY-03-DD,1,,
1011,YYYY-03-DD,1,,
1012,YYYY-03-DD,1,,
1013,YYYY-03-DD,1,,
1014,YYYY-03-DD,1,,
1015,YYYY-03-DD,1,,
1016,YYYY-03-DD,0,,
1017,YYYY-03-DD,0,,
1018,YYYY-03-DD,0,,
1019,YYYY-03-DD,0,,
1020,YYYY-03-DD,0,,
1021,YYYY-03-DD,0,,
1022,YYYY-03-DD,1,,
1023,YYYY-04-DD,0,,
1024,YYYY-04-DD,1,,
1025,YYYY-04-DD,1,,
1026,YYYY-04-DD,0,,
1027,YYYY-04-DD,0,,
1028,YYYY-04-DD,2,,
1029,YYYY-04-DD,3,,
1030,YYYY-04-DD,0,,
1031,YYYY-04-DD,1,,
1032,YYYY-04-DD,1,,
1033,YYYY-04-DD,1,,
1034,YYYY-04-DD,0,,
1035,YYYY-04-DD,1,,
1036,YYYY-04-DD,0,,
1037,YYYY-04-DD,0,,
1038,YYYY-04-DD,0,,
1039,YYYY-04-DD,0,,
1040,YYYY-04-DD,2,,
1041,YYYY-04-DD,0,,
1042,YYYY-04-DD,0,,
1043,YYYY-04-DD,1,,
1044,YYYY-04-DD,3,,
1045,YYYY-04-DD,2,,
1046,YYYY-04-DD,0,,
1047,YYYY-04-DD,0,,
1048,YYYY-04-DD,2,,
1049,YYYY-04-DD,0,,
1050,YYYY-04-DD,1,,
1051,YYYY-04-DD,0,,
1052,YYYY-04-DD,2,,
1053,YYYY-05-DD,2,,
1054,YYYY-05-DD,1,,
1055,YYYY-05-DD,1,,
1056,YYYY-05-DD,1,,
1057,YYYY-05-DD,2,,
1058,YYYY-05-DD,2,,
1059,YYYY-05-DD,2,,
1060,YYYY-05-DD,2,,
1061,YYYY-05-DD,0,,
1062,YYYY-05-DD,0,,
1063,YYYY-05-DD,0,,
1064,YYYY-05-DD,3,,
1065,YYYY-05-DD,1,,
1066,YYYY-05-DD,4,,
1067,YYYY-05-DD,3,,
1068,YYYY-05-DD,0,,
1069,YYYY-05-DD,0,,
1070,YYYY-05-DD,0,,
1071,YYYY-05-DD,3,,
1072,YYYY-05-DD,4,,
1073,YYYY-05-DD,4,,
1074,YYYY-05-DD,0,,
1075,YYYY-05-DD,0,,
1076,YYYY-05-DD,0,,
1077,YYYY-05-DD,2,,
1078,YYYY-05-DD,1,,
1079,YYYY-05-DD,1,,
1080,YYYY-05-DD,3,,
1081,YYYY-05-DD,2,,
1082,YYYY-05-DD,0,,
1083,YYYY-05-DD,0,,
1084,YYYY-06-DD,0,,
1085,YYYY-06-DD,2,,
1086,YYYY-06-DD,0,,
1087,YYYY-06-DD,2,,
1088,YYYY-06-DD,1,,
1089,YYYY-06-DD,0,,
1090,YYYY-06-DD,5,,
1091,YYYY-06-DD,3,,
1092,YYYY-06-DD,2,,
1093,YYYY-06-DD,0,,
1094,YYYY-06-DD,0,,
1095,YYYY-06-DD,1,,
1096,YYYY-06-DD,0,,
1097,YYYY-06-DD,2,,
1098,YYYY-06-DD,1,,
1099,YYYY-06-DD,0,,
1100,YYYY-06-DD,3,,
1101,YYYY-06-DD,3,,
1102,YYYY-06-DD,1,,
1103,YYYY-06-DD,5,,
1104,YYYY-06-DD,1,,
1105,YYYY-06-DD,2,,
1106,YYYY-06-DD,1,,
1107,YYYY-06-DD,2,,
1108,YYYY-06-DD,0,,
1109,YYYY-06-DD,2,,
1110,YYYY-06-DD,2,,
1111,YYYY-06-DD,0,,
1112,YYYY-06-DD,3,,
1113,YYYY-06-DD,1,,
1114,YYYY-07-DD,5,,
1115,YYYY-07-DD,3,,
1116,YYYY-07-DD,1,,
1117,YYYY-07-DD,0,,
1118,YYYY-07-DD,0,,
1119,YYYY-07-DD,0,,
1120,YYYY-07-DD,1,,
1121,YYYY-07-DD,0,,
1122,YYYY-07-DD,0,,
1123,YYYY-07-DD,4,,
1124,YYYY-07-DD,2,,
1125,YYYY-07-DD,0,,
1126,YYYY-07-DD,1,,
1127,YYYY-07-DD,6,,
1128,YYYY-07-DD,2,,
1129,YYYY-07-DD,4,,
1130,YYYY-07-DD,3,,
1131,YYYY-07-DD,1,,
1132,YYYY-07-DD,4,,
1133,YYYY-07-DD,0,,
1134,YYYY-07-DD,0,,
1135,YYYY-07-DD,0,,
1136,YYYY-07-DD,2,,
1137,YYYY-07-DD,1,,
1138,YYYY-07-DD,0,,
1139,YYYY-07-DD,0,,
1140,YYYY-07-DD,0,,
1141,YYYY-07-DD,0,,
1142,YYYY-07-DD,1,,
1143,YYYY-07-DD,4,,
1144,YYYY-07-DD,1,,
1145,YYYY-08-DD,0,,
1146,YYYY-08-DD,1,,
1147,YYYY-08-DD,0,,
1148,YYYY-08-DD,2,,
1149,YYYY-08-DD,2,,
1150,YYYY-08-DD,1,,
1151,YYYY-08-DD,0,,
1152,YYYY-08-DD,0,,
1153,YYYY-08-DD,0,,
1154,YYYY-08-DD,1,,
1155,YYYY-08-DD,0,,
1156,YYYY-08-DD,0,,
1157,YYYY-08-DD,1,,
1158,YYYY-08-DD,1,,
1159,YYYY-08-DD,2,,
1160,YYYY-08-DD,1,,
1161,YYYY-08-DD,1,,
1162,YYYY-08-DD,0,,
1163,YYYY-08-DD,0,,
1164,YYYY-08-DD,1,,
1165,YYYY-08-DD,0,,
1166,YYYY-08-DD,0,,
1167,YYYY-08-DD,0,,
1168,YYYY-08-DD,0,,
1169,YYYY-08-DD,0,,
1170,YYYY-08-DD,1,,
1171,YYYY-08-DD,0,,
1172,YYYY-08-DD,2,,
1173,YYYY-08-DD,3,,
1174,YYYY-08-DD,3,,
1175,YYYY-08-DD,4,,
1176,YYYY-09-DD,1,,
1177,YYYY-09-DD,0,,
1178,YYYY-09-DD,1,,
1179,YYYY-09-DD,1,,
1180,YYYY-09-DD,0,,
1181,YYYY-09-DD,0,,
1182,YYYY-09-DD,0,,
1183,YYYY-09-DD,0,,
1184,YYYY-09-DD,0,,
1185,YYYY-09-DD,1,,
1186,YYYY-09-DD,5,,
1187,YYYY-09-DD,0,,
1188,YYYY-09-DD,0,,
1189,YYYY-09-DD,0,,
1190,YYYY-09-DD,0,,
1191,YYYY-09-DD,0,,
1192,YYYY-09-DD,0,,
1193,YYYY-09-DD,1,,
1194,YYYY-09-DD,0,,
1195,YYYY-09-DD,0,,
1196,YYYY-09-DD,0,,
1197,YYYY-09-DD,0,,
1198,YYYY-09-DD,0,,
1199,YYYY-09-DD,0,,
1200,YYYY-09-DD,0,,
1201,YYYY-09-DD,1,,
1202,YYYY-09-DD,0,,
1203,YYYY-09-DD,0,,
1204,YYYY-09-DD,0,,
1205,YYYY-09-DD,1,,
1206,YYYY-10-DD,1,,
1207,YYYY-10-DD,0,,
1208,YYYY-10-DD,1,,
1209,YYYY-10-DD,1,,
1210,YYYY-10-DD,1,,
1211,YYYY-10-DD,0,,
1212,YYYY-10-DD,0,,
1213,YYYY-10-DD,1,,
1214,YYYY-10-DD,0,,
1215,YYYY-10-DD,0,,
1216,YYYY-10-DD,1,,
1217,YYYY-10-DD,2,,
1218,YYYY-10-DD,2,,
1219,YYYY-10-DD,0,,
1220,YYYY-10-DD,3,,
1221,YYYY-10-DD,0,,
1222,YYYY-10-DD,0,,
1223,YYYY-10-DD,1,,
1224,YYYY-10-DD,3,,
1225,YYYY-10-DD,0,,
1226,YYYY-10-DD,2,,
1227,YYYY-10-DD,2,,
1228,YYYY-10-DD,0,,
1229,YYYY-10-DD,0,,
1230,YYYY-10-DD,1,,
1231,YYYY-10-DD,1,,
1232,YYYY-10-DD,0,,
1233,YYYY-10-DD,2,,
1234,YYYY-10-DD,0,,
1235,YYYY-10-DD,0,,
1236,YYYY-10-DD,0,,
1237,YYYY-11-DD,1,,
1238,YYYY-11-DD,0,,
1239,YYYY-11-DD,1,,
1240,YYYY-11-DD,0,,
1241,YYYY-11-DD,0,,
1242,YYYY-11-DD,3,,
1243,YYYY-11-DD,0,,
1244,YYYY-11-DD,0,,
1245,YYYY-11-DD,2,,
1246,YYYY-11-DD,0,,
1247,YYYY-11-DD,1,,
1248,YYYY-11-DD,1,,
1249,YYYY-11-DD,0,,
1250,YYYY-11-DD,0,,
1251,YYYY-11-DD,0,,
1252,YYYY-11-DD,0,,
1253,YYYY-11-DD,0,,
1254,YYYY-11-DD,0,,
1255,YYYY-11-DD,1,,
1256,YYYY-11-DD,0,,
1257,YYYY-11-DD,0,,
1258,YYYY-11-DD,0,,
1259,YYYY-11-DD,0,,
1260,YYYY-11-DD,1,,
1261,YYYY-11-DD,1,,
1262,YYYY-11-DD,1,,
1263,YYYY-11-DD,1,,
1264,YYYY-11-DD,3,,
1265,YYYY-11-DD,0,,
1266,YYYY-11-DD,1,,
1267,YYYY-12-DD,0,,
1268,YYYY-12-DD,3,,
1269,YYYY-12-DD,0,,
1270,YYYY-12-DD,1,,
1271,YYYY-12-DD,1,,
1272,YYYY-12-DD,2,,
1273,YYYY-12-DD,0,,
1274,YYYY-12-DD,1,,
1275,YYYY-12-DD,0,,
1276,YYYY-12-DD,0,,
1277,YYYY-12-DD,0,,
1278,YYYY-12-DD,0,,
1279,YYYY-12-DD,0,,
1280,YYYY-12-DD,0,,
1281,YYYY-12-DD,1,,
1282,YYYY-12-DD,0,,
1283,YYYY-12-DD,0,,
1284,YYYY-12-DD,0,,
1285,YYYY-12-DD,0,,
1286,YYYY-12-DD,0,,
1287,YYYY-12-DD,0,,
1288,YYYY-12-DD,2,,
1289,YYYY-12-DD,1,,
1290,YYYY-12-DD,1,,
1291,YYYY-12-DD,1,,
1292,YYYY-12-DD,0,,
1293,YYYY-12-DD,0,,
1294,YYYY-12-DD,0,,
1295,YYYY-12-DD,0,,
1296,YYYY-12-DD,0,,
1297,YYYY-12-DD,0,,
1298,YYYY-01-DD,0,,
1299,YYYY-01-DD,0,,
1300,YYYY-01-DD,0,,
1301,YYYY-01-DD,0,,
1302,YYYY-01-DD,0,,
1303,YYYY-01-DD,1,,
1304,YYYY-01-DD,0,,
1305,YYYY-01-DD,0,,
1306,YYYY-01-DD,1,,
1307,YYYY-01-DD,0,,
1308,YYYY-01-DD,0,,
1309,YYYY-01-DD,0,,
1310,YYYY-01-DD,1,,
1311,YYYY-01-DD,0,,
1312,YYYY-01-DD,0,,
1313,YYYY-01-DD,0,,
1314,YYYY-01-DD,0,,
1315,YYYY-01-DD,0,,
1316,YYYY-01-DD,0,,
1317,YYYY-01-DD,1,,
1318,YYYY-01-DD,0,,
1319,YYYY-01-DD,0,,
1320,YYYY-01-DD,0,,
1321,YYYY-01-DD,1,,
1322,YYYY-01-DD,0,,
1323,YYYY-01-DD,1,,
1324,YYYY-01-DD,2,,
1325,YYYY-01-DD,0,,
1326,YYYY-01-DD,1,,
1327,YYYY-01-DD,1,,
1328,YYYY-01-DD,0,,
1329,YYYY-02-DD,0,,
1330,YYYY-02-DD,0,,
1331,YYYY-02-DD,1,,
1332,YYYY-02-DD,0,,
1333,YYYY-02-DD,0,,
1334,YYYY-02-DD,1,,
1335,YYYY-02-DD,2,,
1336,YYYY-02-DD,0,,
1337,YYYY-02-DD,0,,
1338,YYYY-02-DD,1,,
1339,YYYY-02-DD,0,,
1340,YYYY-02-DD,0,,
1341,YYYY-02-DD,2,,
1342,YYYY-02-DD,1,,
1343,YYYY-02-DD,0,,
1344,YYYY-02-DD,0,,
1345,YYYY-02-DD,0,,
1346,YYYY-02-DD,1,,
1347,YYYY-02-DD,0,,
1348,YYYY-02-DD,0,,
1349,YYYY-02-DD,0,,
1350,YYYY-02-DD,0,,
1351,YYYY-02-DD,2,,
1352,YYYY-02-DD,2,,
1353,YYYY-02-DD,0,,
1354,YYYY-02-DD,0,,
1355,YYYY-02-DD,0,,
1356,YYYY-02-DD,3,,
1357,YYYY-03-DD,2,,
1358,YYYY-03-DD,1,,
1359,YYYY-03-DD,0,,
1360,YYYY-03-DD,1,,
1361,YYYY-03-DD,0,,
1362,YYYY-03-DD,2,,
1363,YYYY-03-DD,0,,
1364,YYYY-03-DD,3,,
1365,YYYY-03-DD,1,,
1366,YYYY-03-DD,1,,
1367,YYYY-03-DD,0,,
1368,YYYY-03-DD,1,,
1369,YYYY-03-DD,0,,
1370,YYYY-03-DD,0,,
1371,YYYY-03-DD,0,,
1372,YYYY-03-DD,0,,
1373,YYYY-03-DD,1,,
1374,YYYY-03-DD,2,,
1375,YYYY-03-DD,0,,
1376,YYYY-03-DD,1,,
1377,YYYY-03-DD,2,,
1378,YYYY-03-DD,0,,
1379,YYYY-03-DD,0,,
1380,YYYY-03-DD,0,,
1381,YYYY-03-DD,1,,
1382,YYYY-03-DD,1,,
1383,YYYY-03-DD,2,,
1384,YYYY-03-DD,0,,
1385,YYYY-03-DD,2,,
1386,YYYY-03-DD,2,,
1387,YYYY-03-DD,1,,
1388,YYYY-04-DD,4,,
1389,YYYY-04-DD,2,,
1390,YYYY-04-DD,3,,
1391,YYYY-04-DD,1,,
1392,YYYY-04-DD,2,,
1393,YYYY-04-DD,0,,
1394,YYYY-04-DD,0,,
1395,YYYY-04-DD,2,,
1396,YYYY-04-DD,2,,
1397,YYYY-04-DD,0,,
1398,YYYY-04-DD,0,,
1399,YYYY-04-DD,0,,
1400,YYYY-04-DD,4,,
1401,YYYY-04-DD,2,,
1402,YYYY-04-DD,2,,
1403,YYYY-04-DD,1,,
1404,YYYY-04-DD,1,,
1405,YYYY-04-DD,0,,
1406,YYYY-04-DD,0,,
1407,YYYY-04-DD,0,,
1408,YYYY-04-DD,3,,
1409,YYYY-04-DD,3,,
1410,YYYY-04-DD,10,,
1411,YYYY-04-DD,3,,
1412,YYYY-04-DD,0,,
1413,YYYY-04-DD,0,,
1414,YYYY-04-DD,3,,
1415,YYYY-04-DD,6,,
1416,YYYY-04-DD,0,,
1417,YYYY-04-DD,3,,
1418,YYYY-05-DD,0,,
1419,YYYY-05-DD,1,,
1420,YYYY-05-DD,2,,
1421,YYYY-05-DD,1,,
1422,YYYY-05-DD,4,,
1423,YYYY-05-DD,2,,
1424,YYYY-05-DD,13,,
1425,YYYY-05-DD,0,,
1426,YYYY-05-DD,2,,
1427,YYYY-05-DD,8,,
1428,YYYY-05-DD,2,,
1429,YYYY-05-DD,0,,
1430,YYYY-05-DD,3,,
1431,YYYY-05-DD,3,,
1432,YYYY-05-DD,0,,
1433,YYYY-05-DD,0,,
1434,YYYY-05-DD,1,,
1435,YYYY-05-DD,0,,
1436,YYYY-05-DD,1,,
1437,YYYY-05-DD,2,,
1438,YYYY-05-DD,4,,
1439,YYYY-05-DD,12,,
1440,YYYY-05-DD,1,,
1441,YYYY-05-DD,2,,
1442,YYYY-05-DD,1,,
1443,YYYY-05-DD,2,,
1444,YYYY-05-DD,0,,
1445,YYYY-05-DD,2,,
1446,YYYY-05-DD,0,,
1447,YYYY-05-DD,2,,
1448,YYYY-05-DD,2,,
1449,YYYY-06-DD,0,,
1450,YYYY-06-DD,0,,
1451,YYYY-06-DD,2,,
1452,YYYY-06-DD,1,,
1453,YYYY-06-DD,0,,
1454,YYYY-06-DD,0,,
1455,YYYY-06-DD,2,,
1456,YYYY-06-DD,1,,
1457,YYYY-06-DD,1,,
1458,YYYY-06-DD,0,,
1459,YYYY-06-DD,0,,
1460,YYYY-06-DD,2,,
1461,YYYY-06-DD,2,,
1462,YYYY-06-DD,0,,
1463,YYYY-06-DD,3,,
1464,YYYY-06-DD,2,,
1465,YYYY-06-DD,0,,
1466,YYYY-06-DD,6,,
1467,YYYY-06-DD,0,,
1468,YYYY-06-DD,2,,
1469,YYYY-06-DD,5,,
1470,YYYY-06-DD,3,,
1471,YYYY-06-DD,0,,
1472,YYYY-06-DD,5,,
1473,YYYY-06-DD,3,,
1474,YYYY-06-DD,1,,
1475,YYYY-06-DD,6,,
1476,YYYY-06-DD,2,,
1477,YYYY-06-DD,3,,
1478,YYYY-06-DD,4,,
1479,YYYY-07-DD,1,,
1480,YYYY-07-DD,5,,
1481,YYYY-07-DD,1,,
1482,YYYY-07-DD,9,,
1483,YYYY-07-DD,3,,
1484,YYYY-07-DD,0,,
1485,YYYY-07-DD,1,,
1486,YYYY-07-DD,0,,
1487,YYYY-07-DD,8,,
1488,YYYY-07-DD,5,,
1489,YYYY-07-DD,3,,
1490,YYYY-07-DD,4,,
1491,YYYY-07-DD,1,,
1492,YYYY-07-DD,1,,
1493,YYYY-07-DD,0,,
1494,YYYY-07-DD,1,,
1495,YYYY-07-DD,1,,
1496,YYYY-07-DD,1,,
1497,YYYY-07-DD,0,,
1498,YYYY-07-DD,1,,
1499,YYYY-07-DD,6,,
1500,YYYY-07-DD,0,,
1501,YYYY-07-DD,1,,
1502,YYYY-07-DD,3,,
1503,YYYY-07-DD,7,,
1504,YYYY-07-DD,4,,
1505,YYYY-07-DD,0,,
1506,YYYY-07-DD,5,,
1507,YYYY-07-DD,4,,
1508,YYYY-07-DD,3,,
1509,YYYY-07-DD,2,,
1510,YYYY-08-DD,6,,
1511,YYYY-08-DD,1,,
1512,YYYY-08-DD,1,,
1513,YYYY-08-DD,0,,
1514,YYYY-08-DD,0,,
1515,YYYY-08-DD,1,,
1516,YYYY-08-DD,2,,
1517,YYYY-08-DD,0,,
1518,YYYY-08-DD,2,,
1519,YYYY-08-DD,0,,
1520,YYYY-08-DD,1,,
1521,YYYY-08-DD,0,,
1522,YYYY-08-DD,0,,
1523,YYYY-08-DD,3,,
1524,YYYY-08-DD,0,,
1525,YYYY-08-DD,2,,
1526,YYYY-08-DD,3,,
1527,YYYY-08-DD,2,,
1528,YYYY-08-DD,0,,
1529,YYYY-08-DD,1,,
1530,YYYY-08-DD,3,,
1531,YYYY-08-DD,4,,
1532,YYYY-08-DD,1,,
1533,YYYY-08-DD,1,,
1534,YYYY-08-DD,1,,
1535,YYYY-08-DD,2,,
1536,YYYY-08-DD,4,,
1537,YYYY-08-DD,1,,
1538,YYYY-08-DD,0,,
1539,YYYY-08-DD,1,,
1540,YYYY-08-DD,11,,
1541,YYYY-09-DD,2,,
1542,YYYY-09-DD,1,,
1543,YYYY-09-DD,1,,
1544,YYYY-09-DD,1,,
1545,YYYY-09-DD,1,,
1546,YYYY-09-DD,1,,
1547,YYYY-09-DD,0,,
1548,YYYY-09-DD,1,,
1549,YYYY-09-DD,0,,
1550,YYYY-09-DD,1,,
1551,YYYY-09-DD,7,,
1552,YYYY-09-DD,1,,
1553,YYYY-09-DD,1,,
1554,YYYY-09-DD,0,,
1555,YYYY-09-DD,1,,
1556,YYYY-09-DD,1,,
1557,YYYY-09-DD,1,,
1558,YYYY-09-DD,5,,
1559,YYYY-09-DD,3,,
1560,YYYY-09-DD,9,,
1561,YYYY-09-DD,9,,
1562,YYYY-09-DD,7,,
1563,YYYY-09-DD,12,,
1564,YYYY-09-DD,1,,
1565,YYYY-09-DD,4,,
1566,YYYY-09-DD,10,,
1567,YYYY-09-DD,5,,
1568,YYYY-09-DD,6,,
1569,YYYY-09-DD,0,,
1570,YYYY-09-DD,2,,
1571,YYYY-10-DD,0,,
1572,YYYY-10-DD,1,,
1573,YYYY-10-DD,2,,
1574,YYYY-10-DD,3,,
1575,YYYY-10-DD,2,,
1576,YYYY-10-DD,0,,
1577,YYYY-10-DD,2,,
1578,YYYY-10-DD,5,,
1579,YYYY-10-DD,0,,
1580,YYYY-10-DD,3,,
1581,YYYY-10-DD,0,,
1582,YYYY-10-DD,7,,
1583,YYYY-10-DD,6,,
1584,YYYY-10-DD,2,,
1585,YYYY-10-DD,7,,
1586,YYYY-10-DD,2,,
1587,YYYY-10-DD,6,,
1588,YYYY-10-DD,1,,
1589,YYYY-10-DD,5,,
1590,YYYY-10-DD,1,,
1591,YYYY-10-DD,1,,
1592,YYYY-10-DD,3,,
1593,YYYY-10-DD,0,,
1594,YYYY-10-DD,1,,
1595,YYYY-10-DD,0,,
1596,YYYY-10-DD,3,,
1597,YYYY-10-DD,1,,
1598,YYYY-10-DD,0,,
1599,YYYY-10-DD,1,,
1600,YYYY-10-DD,0,,
1601,YYYY-10-DD,3,,
1602,YYYY-11-DD,5,,
1603,YYYY-11-DD,5,,
1604,YYYY-11-DD,3,,
1605,YYYY-11-DD,13,,
1606,YYYY-11-DD,1,,
1607,YYYY-11-DD,1,,
1608,YYYY-11-DD,3,,
1609,YYYY-11-DD,4,,
1610,YYYY-11-DD,1,,
1611,YYYY-11-DD,3,,
1612,YYYY-11-DD,3,,
1613,YYYY-11-DD,2,,
1614,YYYY-11-DD,6,,
1615,YYYY-11-DD,7,,
1616,YYYY-11-DD,4,,
1617,YYYY-11-DD,2,,
1618,YYYY-11-DD,9,,
1619,YYYY-11-DD,2,,
1620,YYYY-11-DD,5,,
1621,YYYY-11-DD,19,,
1622,YYYY-11-DD,8,,
1623,YYYY-11-DD,2,,
1624,YYYY-11-DD,2,,
1625,YYYY-11-DD,6,,
1626,YYYY-11-DD,1,,
1627,YYYY-11-DD,2,,
1628,YYYY-11-DD,5,,
1629,YYYY-11-DD,2,,
1630,YYYY-11-DD,9,,
1631,YYYY-11-DD,0,,
1632,YYYY-12-DD,11,,
1633,YYYY-12-DD,4,,
1634,YYYY-12-DD,6,,
1635,YYYY-12-DD,4,,
1636,YYYY-12-DD,2,,
1637,YYYY-12-DD,3,,
1638,YYYY-12-DD,3,,
1639,YYYY-12-DD,4,,
1640,YYYY-12-DD,1,,
1641,YYYY-12-DD,2,,
1642,YYYY-12-DD,1,,
1643,YYYY-12-DD,6,,
1644,YYYY-12-DD,5,,
1645,YYYY-12-DD,1,,
1646,YYYY-12-DD,6,,
1647,YYYY-12-DD,1,,
1648,YYYY-12-DD,2,,
1649,YYYY-12-DD,2,,
1650,YYYY-12-DD,3,,
1651,YYYY-12-DD,0,,
1652,YYYY-12-DD,0,,
1653,YYYY-12-DD,0,,
1654,YYYY-12-DD,2,,
1655,YYYY-12-DD,6,,
1656,YYYY-12-DD,5,,
1657,YYYY-12-DD,2,,
1658,YYYY-12-DD,5,,
1659,YYYY-12-DD,1,,
1660,YYYY-12-DD,12,,
1661,YYYY-12-DD,11,,
1662,YYYY-12-DD,6,,
1663,YYYY-01-DD,4,,
1664,YYYY-01-DD,11,,
1665,YYYY-01-DD,1,,
1666,YYYY-01-DD,2,,
1667,YYYY-01-DD,1,,
1668,YYYY-01-DD,1,,
1669,YYYY-01-DD,4,,
1670,YYYY-01-DD,1,,
1671,YYYY-01-DD,2,,
1672,YYYY-01-DD,5,,
1673,YYYY-01-DD,8,,
1674,YYYY-01-DD,0,,
1675,YYYY-01-DD,7,,
1676,YYYY-01-DD,4,,
1677,YYYY-01-DD,3,,
1678,YYYY-01-DD,5,,
1679,YYYY-01-DD,3,,
1680,YYYY-01-DD,2,,
1681,YYYY-01-DD,4,,
1682,YYYY-01-DD,3,,
1683,YYYY-01-DD,3,,
1684,YYYY-01-DD,1,,
1685,YYYY-01-DD,0,,
1686,YYYY-01-DD,2,,
1687,YYYY-01-DD,7,,
1688,YYYY-01-DD,1,,
1689,YYYY-01-DD,1,,
1690,YYYY-01-DD,1,,
1691,YYYY-01-DD,0,,
1692,YYYY-01-DD,7,,
1693,YYYY-01-DD,0,,
1694,YYYY-02-DD,1,,
1695,YYYY-02-DD,1,,
1696,YYYY-02-DD,0,,
1697,YYYY-02-DD,6,,
1698,YYYY-02-DD,1,,
1699,YYYY-02-DD,0,,
1700,YYYY-02-DD,5,,
1701,YYYY-02-DD,1,,
1702,YYYY-02-DD,5,,
